0,0.176716514476215,0,0,0,0,0.311146580629878,0,0,0,0,0.376610358731041,0,0,0,0,0.201871944189454,0,0,0.280026935759383,0,0,0,0,0,0,0.391832518409840,0,0,0,0,0,0,0,0,0,0,0.161777978943233,0,0,0,0,0,0,0,0,0,0,0,0.298746559111875
0.176716514476215,0,0.299159189864588,0,0,0,0.191169120712428,0,0,0,0,0.380184054680841,0,0,0,0,0.159449109199528,0,0,0.188757166887537,0.349263658411062,0,0,0,0,0.368335515347223,0.252293869561265,0,0.377340974070557,0,0,0,0,0,0,0,0,0.301416989540456,0,0.377144034639144,0,0,0,0,0,0,0,0,0,0.147208768672370
0,0.299159189864588,0,0,0,0,0.387163731905497,0,0,0.256248255775561,0.338690548973383,0,0,0,0,0,0.298353143540557,0,0.377611786087429,0.281647800883114,0,0,0,0,0,0.112517862971196,0.0716319164413278,0,0,0,0,0.224651100381780,0,0,0.394866100353856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254313917905884
0,0,0,0,0,0,0,0,0.156305787151114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253292040089065,0,0.309513569495013,0,0,0,0,0,0,0,0,0,0.314844007237080,0,0,0,0,0,0,0,0,0.186843460639374,0,0,0.287352955592318,0,0.386059894330058,0
0,0,0,0,0,0,0.253966041287180,0,0,0,0,0,0,0.109986958402817,0,0,0,0,0.282445625383528,0,0.131254855999202,0,0,0,0,0,0,0,0.0775663814069752,0,0,0,0.183860130392530,0,0,0,0,0,0,0.257202519710410,0,0,0,0,0,0,0,0,0,0.301898216543835
0,0,0,0,0,0,0,0,0,0.296891761764599,0.215731843932025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149586371806059,0,0.301539359504391,0,0,0,0,0,0,0.279398216308478,0,0,0,0,0,0,0,0,0.233435820622701,0,0
0.311146580629878,0.191169120712428,0.387163731905497,0,0.253966041287180,0,0,0,0,0,0,0,0,0.325625658068940,0,0,0.345399419133575,0,0,0.278753838934698,0.186129990257983,0,0,0,0,0,0.364664840004650,0,0.204137896059640,0,0,0,0.309496545640164,0,0,0,0,0,0,0.291473481430656,0,0,0,0,0,0,0,0,0,0.172861912774922
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367018626973128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323329548187571,0,0,0,0,0,0.275294643857671,0.382129218451617,0,0,0,0,0,0,0,0,0
0,0,0,0.156305787151114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321460882840964,0.320964883149436,0,0.325761639818484,0.354371336123787,0,0.376098813448755,0,0,0,0,0,0,0.204697333230313,0,0,0,0,0,0,0,0.399253059068028,0.247335506147801,0,0,0.210583134366533,0,0.265800341395592,0
0,0,0.256248255775561,0,0,0.296891761764599,0,0,0,0,0.175612396835927,0,0,0,0,0,0,0,0.328698781028789,0,0,0.371316654629100,0,0,0,0.283835851775959,0.326943048038504,0,0,0.246983644557779,0,0.0770314040377695,0,0,0.371367468823004,0,0,0,0.271264113903230,0,0,0,0,0,0,0,0,0.238416136655320,0,0
0,0,0.338690548973383,0,0,0.215731843932025,0,0,0,0.175612396835927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206041822527319,0,0.138218931466928,0,0,0,0,0,0,0.351125546992481,0,0,0,0,0,0,0,0,0.201711127154048,0,0
0.376610358731041,0.380184054680841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223124000118317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358513448726240,0,0,0,0,0,0,0,0,0,0.340893074851282
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394106271104599,0,0.287700718005875,0,0,0,0,0,0,0.384987233650404,0,0,0,0,0,0.130837198661030,0,0,0,0,0.254749457046607,0.334106929554012,0.398608473496413,0,0.176047532361609,0,0,0,0
0,0,0,0,0.109986958402817,0,0.325625658068940,0,0,0,0,0,0,0,0,0,0,0,0.176857130257011,0,0.237400581907817,0,0,0,0,0,0,0,0.184022187194113,0,0,0,0.283117132598353,0,0,0,0,0,0,0.334163344987902,0,0,0,0,0,0,0,0,0,0.345322099036387
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335966032837788,0,0,0,0.394366192148531,0,0.290109150667302,0,0,0,0,0,0,0.352578647517084,0,0,0.375745972489466,0,0,0,0,0,0,0.268800995994738,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369755320239143,0,0.366124858481916,0,0,0,0,0,0,0.354600052870278,0,0,0,0,0,0,0,0.222882678465607,0,0,0,0,0,0,0,0,0,0,0
0.201871944189454,0.159449109199528,0.298353143540557,0,0,0,0.345399419133575,0,0,0,0,0,0,0,0,0,0,0,0,0.270348480813642,0,0,0,0,0,0.371123099769665,0.247583784976317,0,0,0,0,0,0,0,0,0,0,0.227939742985736,0,0,0,0,0,0,0,0,0,0,0,0.275461424752534
0,0,0,0,0,0,0,0.367018626973128,0,0,0,0,0,0,0.335966032837788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545832967038816,0,0,0,0,0,0,0.122410953610198,0,0,0,0,0,0,0,0,0
0,0,0.377611786087429,0,0.282445625383528,0,0,0,0,0.328698781028789,0,0,0,0.176857130257011,0,0,0,0,0,0,0.398933694935611,0,0,0,0,0,0,0,0.352165440868857,0.313714201374388,0,0.320675971816152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280026935759383,0.188757166887537,0.281647800883114,0,0,0,0.278753838934698,0,0,0,0,0.223124000118317,0,0,0,0,0.270348480813642,0,0,0,0.343962461108035,0,0,0,0,0.288889105395764,0.222270606586289,0,0.391807432266993,0,0,0,0,0,0,0,0,0.396493717420329,0,0.278195960728946,0,0,0,0,0,0,0,0,0,0.126623957755763
0,0.349263658411062,0,0,0.131254855999202,0,0.186129990257983,0,0,0,0,0,0,0.237400581907817,0,0,0,0,0.398933694935611,0.343962461108035,0,0,0,0,0,0,0,0,0.0737699503878302,0,0,0,0.145178794678163,0,0,0,0,0,0,0.178570031890601,0,0,0,0,0,0,0,0,0,0.253049596475966
0,0,0,0,0,0,0,0,0.321460882840964,0.371316654629100,0,0,0.394106271104599,0,0.394366192148531,0.369755320239143,0,0,0,0,0,0,0,0.309653952394164,0,0.322308953937144,0,0,0,0,0,0,0,0,0.120684705318610,0,0,0,0,0,0.364636443489114,0.327511792880474,0.365987202667750,0.369717455133540,0,0.329822166396557,0.391500350139330,0,0.245156704082516,0
