0.250946250248477,0.207879260827981,0,0,0.278122320836214,0.254985191591391,0.270127167018414,0.0490597902070684,0.252143613596015,0,0.135307457658140,0,0,0,0,0,0,0.251116917087079,0,0,0,0,0,0,0.241931581490540,0.184643803702561,0,0.273647143448964,0,0,0,0,0.265540468333294,0.221749032863869,0,0.258933965387379,0,0,0.0837302176339319,0,0,0,0.120418340925717,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.153543804577502,0,0,0,0,0,0.279177564909808,0.0806817404004704,0,0,0,0,0,0.201494203979314,0.108297418660342,0,0,0,0,0,0,0,0,0,0.232972643871408,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293563076669018,0,0.0861781691607617,0,0,0,0,0,0,0,0,0,0,0.283365988224636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216787442954926,0,0.256146122177484,0.264277074905866,0,0.258434721292886,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949862439908976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245791069855826,0,0,0,0,0.193503299995698,0,0,0,0,0
0,0,0.0195115924338592,0,0,0,0,0,0,0.297684160475158,0,0,0,0,0,0,0.211247674164596,0,0.289627010613057,0,0,0.202017127649421,0,0,0,0,0,0,0,0.0875640106705741,0,0,0,0,0,0,0,0,0,0,0,0.220618848270608,0,0,0,0.204669777934107,0.133369079214964,0,0.248878067531851,0
0,0,0.176206503283031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253200688213142,0,0.190234404542251,0,0,0.0906590452614551,0,0,0,0,0,0,0,0.0963351954562655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527807486118107,0.154461081262445,0,0.262999850144787,0
0,0,0,0.209425373367162,0,0,0,0,0,0,0,0.123600156375062,0.256547438376205,0,0,0,0,0,0,0.130772317628020,0,0,0,0.232722017989611,0,0,0,0,0.104378117363004,0,0,0.287736636266206,0,0,0.259184010790460,0,0,0,0,0,0.0767953316747330,0,0,0,0,0,0,0,0,0.186055130908242
0,0,0,0,0,0,0,0,0,0,0,0.184696874713088,0,0.142002313480824,0,0,0,0,0,0.0893263370332773,0.164952218102364,0,0,0,0,0,0.145352945232252,0.247217094133976,0,0,0,0,0,0,0,0,0,0,0,0,0.264042269005848,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.230361802448848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173048591118679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136063965198547,0,0,0,0,0,0,0,0,0,0.0940216407315804,0,0
0.240332953025836,0.149818904063978,0,0,0.218393839391625,0,0.279146376578960,0.124397751643950,0.158889594169254,0,0.220409381144324,0,0,0,0,0,0,0.219146794316380,0,0,0,0,0,0,0.167264343753927,0.276451777519725,0,0,0,0,0,0,0.223230985164690,0.230080426019468,0,0.165634926267154,0,0,0.158871839705900,0,0,0,0.0557477864001311,0,0,0,0,0,0,0
