0,0,0,0.106354893,0,0,0.275780346,0,0,0,0,0,0.249499385,0,0.214092341,0,0,0.351098935,0,0
0.211783719,0,0.044217982,0,0.136230345,0,0.347312098,0,0,0,0.231226171,0,0.393112181,0,0,0.198623541,0,0,0.25585747,0
0,0,0,0,0,0.283828222,0,0.19434747,0.222635978,0.048839832,0,0.246500853,0,0,0,0,0,0.334432089,0,0
0,0.131131666,0,0,0,0.361276808,0,0,0,0,0,0.37794845,0,0.154784338,0,0,0.19742644,0,0.356413117,0.235004975
